id_student,score_MAT,level_MAT,score_LEN,level_LEN,score_ING,level_ING
72119,657.1454,4.0,429.3692,2.0,643.6306,4.0
72120,569.8748,3.0,498.492,2.0,501.7927,3.0
72121,567.0453,3.0,554.9013,3.0,576.0986,3.0
72122,487.9908,2.0,494.3853,2.0,526.9098,3.0
72123,592.6589,3.0,707.8226,4.0,615.5962,4.0
72124,390.0654,1.0,474.9778,2.0,513.2643,3.0
72125,,,,,563.7455,3.0
72126,437.4559,2.0,366.2856,1.0,409.0691,2.0
72127,491.1275,2.0,428.4158,2.0,746.1679,4.0
72128,508.1803,3.0,502.9461,3.0,440.1584,2.0
72129,454.9619,2.0,680.2249,4.0,368.2816,1.0
72130,353.5162,1.0,376.2907,1.0,377.5405,1.0
72131,311.7317,1.0,496.0336,2.0,369.6545,1.0
72132,434.2107,2.0,552.6332,3.0,585.2532,3.0
72133,532.5641,3.0,508.3867,3.0,550.4852,3.0
72134,487.4688,2.0,673.607,4.0,578.3293,3.0
72135,584.7469,3.0,634.4628,4.0,495.1971,2.0
72136,444.3802,2.0,465.5465,2.0,614.1292,4.0
72137,535.6425,3.0,566.8997,3.0,577.4736,3.0
72138,530.61,3.0,658.6375,4.0,517.2724,3.0
72139,448.7757,2.0,521.2337,3.0,560.2162,3.0
72140,581.5297,3.0,555.2117,3.0,559.4442,3.0
72141,591.2612,3.0,467.9483,2.0,460.3461,2.0
72142,614.5775,4.0,508.4559,3.0,528.5159,3.0
72143,581.4125,3.0,661.715,4.0,734.5818,4.0
72144,513.3877,3.0,567.4681,3.0,540.5724,3.0
72145,608.0566,4.0,444.3852,2.0,538.7203,3.0
72146,482.2792,2.0,569.5439,3.0,474.8926,2.0
72147,291.8,1.0,323.4076,1.0,286.6108,1.0
72148,437.1048,2.0,297.7065,1.0,500.5338,3.0
72149,468.3072,2.0,309.5851,1.0,443.6512,2.0
72150,375.2991,1.0,629.0978,4.0,432.7997,2.0
72151,468.386,2.0,505.7314,3.0,509.3434,3.0
72152,423.5197,2.0,412.2878,2.0,464.7414,2.0
72153,448.9288,2.0,468.4266,2.0,337.2847,1.0
72154,625.8221,4.0,501.2164,3.0,493.5772,2.0
72155,491.01,2.0,539.1888,3.0,523.5506,3.0
72156,598.1711,3.0,595.8228,3.0,595.6987,3.0
72157,606.8016,4.0,446.4075,2.0,427.4364,2.0
72158,665.9004,4.0,539.2742,3.0,502.4799,3.0
72159,669.6599,4.0,635.135,4.0,715.5502,4.0
72160,396.0928,1.0,514.9482,3.0,392.4406,1.0
72161,460.601,2.0,660.019,4.0,498.361,2.0
72162,521.0906,3.0,567.5005,3.0,526.9877,3.0
72163,492.4673,2.0,543.5725,3.0,497.3293,2.0
72164,454.3457,2.0,404.9988,2.0,665.5291,4.0
72165,702.1106,4.0,744.5259,4.0,657.0045,4.0
72166,537.7708,3.0,377.1334,1.0,,
72167,466.4746,2.0,585.2933,3.0,592.522,3.0
72168,677.9031,4.0,542.0301,3.0,612.9854,4.0
72169,715.4589,4.0,611.7327,4.0,554.7448,3.0
72170,389.5892,1.0,503.8525,3.0,559.3627,3.0
72171,525.454,3.0,579.8435,3.0,486.4621,2.0
72172,533.8766,3.0,511.3069,3.0,510.1759,3.0
72173,,,,,613.1589,4.0
72174,450.4055,2.0,595.7776,3.0,519.5377,3.0
72175,446.725,2.0,493.076,2.0,318.6899,1.0
72176,527.7115,3.0,385.3908,1.0,380.8737,1.0
72177,440.208,2.0,596.3782,3.0,539.0518,3.0
72178,680.4951,4.0,520.5698,3.0,633.9769,4.0
72179,533.8083,3.0,587.9261,3.0,521.4092,3.0
72180,535.6176,3.0,599.1754,3.0,603.6271,4.0
72181,512.7028,3.0,588.8446,3.0,589.5826,3.0
72182,383.3018,1.0,377.7469,1.0,290.0067,1.0
72183,410.0713,2.0,409.2835,2.0,409.3123,2.0
72184,,,,,282.6999,1.0
72185,599.1912,3.0,483.9769,2.0,567.728,3.0
72186,582.8436,3.0,744.5259,4.0,704.1375,4.0
72187,510.313,3.0,511.1939,3.0,629.5859,4.0
72188,488.872,2.0,439.8787,2.0,553.8975,3.0
72189,,,,,410.0722,2.0
72190,421.4894,2.0,533.0433,3.0,367.9293,1.0
72191,545.1477,3.0,709.0839,4.0,483.6074,2.0
72192,492.448,2.0,329.2208,1.0,370.6177,1.0
72193,452.4861,2.0,451.1921,2.0,672.5834,4.0
72194,370.5062,1.0,354.257,1.0,364.3467,1.0
72195,464.2112,2.0,474.3474,2.0,441.5234,2.0
72196,575.6785,3.0,422.4133,2.0,642.1262,4.0
72197,,,,,469.6158,2.0
72198,411.2254,2.0,358.7532,1.0,279.8691,1.0
72199,299.5535,1.0,502.1591,3.0,392.3015,1.0
72200,429.4799,2.0,429.1882,2.0,469.1559,2.0
72201,542.262,3.0,512.3086,3.0,518.7546,3.0
72202,445.2483,2.0,399.1724,1.0,469.7765,2.0
72203,493.1946,2.0,465.2171,2.0,609.8145,4.0
72204,523.6406,3.0,599.8637,3.0,392.8247,1.0
72205,582.2872,3.0,612.8879,4.0,676.6301,4.0
72206,530.6847,3.0,417.3679,2.0,438.2599,2.0
72207,441.2446,2.0,356.2338,1.0,661.1727,4.0
72208,473.2216,2.0,407.0976,2.0,450.1573,2.0
72209,443.3513,2.0,600.6573,4.0,509.4057,3.0
72210,385.1823,1.0,463.8043,2.0,489.9637,2.0
72211,532.4617,3.0,527.561,3.0,589.025,3.0
72212,461.7188,2.0,539.354,3.0,633.998,4.0
72213,488.2616,2.0,615.303,4.0,601.5728,4.0
72214,508.2236,3.0,567.2992,3.0,485.0403,2.0
72215,421.9099,2.0,534.9512,3.0,573.1207,3.0
72216,,,,,425.3638,2.0
72217,685.2185,4.0,731.5939,4.0,606.5123,4.0
72218,525.2701,3.0,589.229,3.0,475.0559,2.0
72219,683.6583,4.0,579.9903,3.0,559.6929,3.0
72220,589.8953,3.0,625.0372,4.0,641.4357,4.0
72221,394.882,1.0,540.5635,3.0,485.2628,2.0
72222,485.4759,2.0,463.1443,2.0,488.5679,2.0
72223,773.0369,4.0,514.9363,3.0,520.6895,3.0
72224,467.9514,2.0,480.2561,2.0,458.6343,2.0
72225,405.5262,2.0,266.3186,1.0,395.6267,1.0
72226,593.6607,3.0,636.4667,4.0,593.5092,3.0
72227,372.3459,1.0,461.1587,2.0,433.302,2.0
72228,417.7309,2.0,296.0891,1.0,392.4669,1.0
72229,619.556,4.0,601.8931,4.0,556.4634,3.0
72230,424.4601,2.0,522.2387,3.0,437.2442,2.0
72231,528.5131,3.0,466.2614,2.0,599.8958,3.0
72232,432.2037,2.0,519.4407,3.0,568.8663,3.0
72233,484.3828,2.0,541.7366,3.0,485.7998,2.0
72234,577.8089,3.0,581.5881,3.0,640.1229,4.0
72235,414.5072,2.0,558.926,3.0,368.2748,1.0
72236,454.1678,2.0,464.1627,2.0,490.6541,2.0
72237,333.3943,1.0,416.9957,2.0,359.3465,1.0
72238,553.5411,3.0,475.6195,2.0,517.9218,3.0
72239,607.243,4.0,412.8417,2.0,643.5737,4.0
72240,653.9765,4.0,739.958,4.0,633.4888,4.0
72241,662.537,4.0,575.1266,3.0,428.1508,2.0
72242,528.5299,3.0,608.9047,4.0,623.6271,4.0
72243,413.1424,2.0,483.5619,2.0,522.3068,3.0
72244,303.3791,1.0,535.8295,3.0,673.7017,4.0
72245,482.3271,2.0,592.7482,3.0,491.0647,2.0
72246,429.9537,2.0,247.9166,1.0,293.9766,1.0
72247,452.015,2.0,441.4209,2.0,495.5689,2.0
72248,487.6671,2.0,490.7945,2.0,573.9693,3.0
72249,528.4581,3.0,313.6508,1.0,409.7127,2.0
72250,,,,,714.3447,4.0
72251,447.1495,2.0,410.2792,2.0,519.0156,3.0
72252,335.2561,1.0,393.989,1.0,330.3712,1.0
72253,511.7227,3.0,584.5222,3.0,390.1173,1.0
72254,,,,,369.3297,1.0
72255,511.5128,3.0,479.8072,2.0,453.2567,2.0
72256,396.4329,1.0,454.7473,2.0,344.8198,1.0
72257,463.9255,2.0,573.9995,3.0,532.7574,3.0
72258,651.7961,4.0,661.5232,4.0,573.2625,3.0
72259,641.2885,4.0,451.1461,2.0,644.03,4.0
72260,416.3653,2.0,290.1613,1.0,472.1587,2.0
72261,572.539,3.0,565.1567,3.0,667.9126,4.0
72262,470.129,2.0,493.8874,2.0,532.5435,3.0
72263,,,530.7057,3.0,,
72264,493.3132,2.0,526.7899,3.0,362.6551,1.0
72265,,,,,,
72266,479.0182,2.0,337.6341,1.0,525.7023,3.0
72267,601.0061,4.0,574.7081,3.0,443.2205,2.0
72268,499.8885,2.0,486.1665,2.0,542.2504,3.0
72269,470.3694,2.0,660.2985,4.0,462.0558,2.0
72270,527.1085,3.0,534.3002,3.0,459.1546,2.0
72271,615.3935,4.0,620.9277,4.0,493.7848,2.0
72272,392.4983,1.0,417.1569,2.0,322.3135,1.0
72273,467.1471,2.0,432.007,2.0,696.0284,4.0
72274,472.9484,2.0,579.0428,3.0,625.6641,4.0
72275,535.1827,3.0,466.6367,2.0,452.3319,2.0
72276,748.6602,4.0,620.7735,4.0,518.0295,3.0
72277,,,,,493.4417,2.0
72278,,,,,694.9594,4.0
72279,405.8863,2.0,360.5532,1.0,418.4489,2.0
72280,495.1046,2.0,542.0948,3.0,497.9964,2.0
72281,549.6873,3.0,,,393.7352,1.0
72282,523.8646,3.0,372.015,1.0,327.7772,1.0
72283,,,,,532.0321,3.0
72284,562.382,3.0,398.3977,1.0,456.4309,2.0
72285,322.2636,1.0,366.0457,1.0,,
72286,484.9852,2.0,581.442,3.0,474.4243,2.0
72287,483.9413,2.0,335.3365,1.0,453.7677,2.0
72288,491.5099,2.0,505.7598,3.0,434.7389,2.0
72289,,,,,,
72290,,,,,390.3416,1.0
72291,585.1675,3.0,665.7112,4.0,526.2581,3.0
72292,461.9861,2.0,446.6587,2.0,348.4799,1.0
72293,482.8317,2.0,672.2327,4.0,618.371,4.0
72294,536.2676,3.0,495.2581,2.0,547.1921,3.0
72295,434.3591,2.0,365.1242,1.0,,
72296,548.2562,3.0,611.8668,4.0,683.9962,4.0
72297,,,,,560.2795,3.0
72298,309.964,1.0,408.2928,2.0,478.5835,2.0
72299,545.0002,3.0,539.9697,3.0,544.8445,3.0
72300,587.1494,3.0,561.6694,3.0,560.4908,3.0
72301,491.0029,2.0,490.6164,2.0,449.8208,2.0
72302,616.7647,4.0,661.4279,4.0,705.0159,4.0
72303,488.0562,2.0,432.9496,2.0,450.5071,2.0
72304,385.8516,1.0,474.5732,2.0,418.4704,2.0
72305,752.7986,4.0,573.0684,3.0,534.3755,3.0
72306,503.3864,3.0,506.3919,3.0,424.9042,2.0
72307,442.4799,2.0,576.6163,3.0,475.9329,2.0
72308,332.6283,1.0,542.1612,3.0,356.1888,1.0
72309,534.6975,3.0,484.0493,2.0,618.2365,4.0
72310,443.3209,2.0,343.7434,1.0,336.4026,1.0
72311,561.6539,3.0,667.3599,4.0,673.8635,4.0
72312,410.4259,2.0,456.3063,2.0,481.2043,2.0
72313,589.1112,3.0,410.6423,2.0,588.7896,3.0
72314,493.3022,2.0,571.597,3.0,435.4369,2.0
72315,472.9639,2.0,560.2106,3.0,667.2339,4.0
72316,471.6429,2.0,596.5677,3.0,621.9661,4.0
72317,508.711,3.0,535.6274,3.0,582.9008,3.0
72318,586.1085,3.0,580.2437,3.0,551.4446,3.0
72319,391.0261,1.0,408.8198,2.0,420.0095,2.0
72320,432.6668,2.0,424.1718,2.0,483.8461,2.0
72321,483.7797,2.0,486.8247,2.0,579.0768,3.0
72322,704.3658,4.0,438.2238,2.0,590.2637,3.0
72323,437.2296,2.0,630.592,4.0,462.5,2.0
72324,599.1606,3.0,523.1813,3.0,527.8989,3.0
72325,395.4066,1.0,486.4464,2.0,393.8778,1.0
72326,532.9036,3.0,573.8657,3.0,476.7353,2.0
72327,584.4319,3.0,498.0804,2.0,471.6533,2.0
72328,534.162,3.0,492.0559,2.0,572.7543,3.0
72329,351.5148,1.0,385.306,1.0,325.0958,1.0
72330,505.6882,3.0,650.7249,4.0,657.5807,4.0
72331,523.6406,3.0,440.7672,2.0,501.4999,3.0
72332,541.4051,3.0,428.3677,2.0,,
72333,438.7763,2.0,767.4623,4.0,600.0773,4.0
72334,,,,,336.8313,1.0
72335,545.5217,3.0,461.155,2.0,400.1395,2.0
72336,,,,,,
72337,402.1564,2.0,,,419.5589,2.0
72338,668.3947,4.0,565.0936,3.0,521.8394,3.0
72339,481.378,2.0,599.5167,3.0,396.96,1.0
72340,515.2418,3.0,485.815,2.0,417.2549,2.0
72341,,,448.6703,2.0,622.0193,4.0
72342,483.0018,2.0,475.7875,2.0,440.5926,2.0
72343,629.7359,4.0,627.8161,4.0,555.8864,3.0
72344,486.7568,2.0,556.5323,3.0,592.7944,3.0
72345,436.211,2.0,381.7656,1.0,383.6088,1.0
72346,450.6963,2.0,404.0919,2.0,484.6951,2.0
72347,581.4203,3.0,549.5087,3.0,527.8314,3.0
72348,455.0393,2.0,522.3489,3.0,666.9655,4.0
72349,480.5497,2.0,481.3681,2.0,589.332,3.0
72350,588.5806,3.0,703.1869,4.0,464.9638,2.0
72351,520.4787,3.0,408.2067,2.0,421.6845,2.0
72352,500.2238,3.0,566.4396,3.0,670.9756,4.0
72353,433.1472,2.0,414.1582,2.0,289.932,1.0
72354,459.786,2.0,535.5303,3.0,491.7729,2.0
72355,524.8764,3.0,476.0419,2.0,378.1998,1.0
72356,533.4415,3.0,469.2303,2.0,466.3816,2.0
72357,414.4388,2.0,515.8333,3.0,412.7868,2.0
72358,399.4639,1.0,608.1459,4.0,442.8676,2.0
72359,569.5585,3.0,447.2469,2.0,607.9401,4.0
72360,368.6321,1.0,333.4768,1.0,423.7844,2.0
72361,646.3901,4.0,548.9672,3.0,443.1334,2.0
72362,329.525,1.0,496.2758,2.0,426.9885,2.0
72363,427.135,2.0,566.2981,3.0,343.9158,1.0
72364,435.313,2.0,436.8312,2.0,398.0337,1.0
72365,521.3087,3.0,309.7851,1.0,365.0477,1.0
72366,621.2998,4.0,467.0693,2.0,385.0553,1.0
72367,512.2476,3.0,609.6957,4.0,618.6388,4.0
72368,491.8638,2.0,588.9759,3.0,536.2819,3.0
72369,621.5165,4.0,460.6152,2.0,497.4296,2.0
72370,362.252,1.0,258.2804,1.0,332.3775,1.0
72371,457.4167,2.0,376.5775,1.0,637.7974,4.0
72372,462.8775,2.0,392.1076,1.0,582.1634,3.0
72373,557.0012,3.0,531.4817,3.0,476.5513,2.0
72374,446.9816,2.0,425.5981,2.0,443.3469,2.0
72375,544.0992,3.0,,,697.1591,4.0
72376,384.1325,1.0,551.3915,3.0,487.1745,2.0
72377,624.6944,4.0,482.8711,2.0,541.4101,3.0
72378,556.5925,3.0,525.7175,3.0,535.972,3.0
72379,588.3997,3.0,584.9513,3.0,437.7364,2.0
72380,429.6789,2.0,480.1046,2.0,475.2026,2.0
72381,463.3657,2.0,453.9193,2.0,349.4599,1.0
72382,506.9366,3.0,535.1122,3.0,450.2863,2.0
72383,508.4313,3.0,541.2318,3.0,601.7905,4.0
72384,455.1753,2.0,503.1794,3.0,272.5432,1.0
72385,624.0247,4.0,598.2529,3.0,653.7679,4.0
72386,441.0671,2.0,553.1306,3.0,523.3184,3.0
72387,816.3828,4.0,465.533,2.0,478.5322,2.0
72388,639.2444,4.0,422.3754,2.0,659.3154,4.0
72389,661.9219,4.0,437.4684,2.0,667.9126,4.0
72390,605.0784,4.0,429.0434,2.0,310.657,1.0
72391,435.6619,2.0,534.3582,3.0,586.2538,3.0
72392,616.7647,4.0,545.1613,3.0,541.1057,3.0
72393,581.5876,3.0,526.2095,3.0,525.859,3.0
72394,579.479,3.0,574.3103,3.0,709.2645,4.0
72395,329.0603,1.0,476.2338,2.0,366.0935,1.0
72396,438.9567,2.0,510.7101,3.0,460.129,2.0
72397,590.8911,3.0,482.6076,2.0,544.5322,3.0
72398,618.0209,4.0,470.2322,2.0,545.6718,3.0
72399,511.7341,3.0,579.4453,3.0,530.9395,3.0
72400,539.6784,3.0,485.5834,2.0,555.1586,3.0
72401,538.8216,3.0,663.1887,4.0,572.3309,3.0
72402,480.7232,2.0,506.7857,3.0,580.891,3.0
72403,487.7006,2.0,501.0606,3.0,558.936,3.0
72404,459.4282,2.0,250.6122,1.0,594.5043,3.0
72405,495.5857,2.0,526.941,3.0,550.8634,3.0
72406,389.6459,1.0,398.0419,1.0,417.864,2.0
72407,306.769,1.0,391.3004,1.0,375.5066,1.0
72408,625.9937,4.0,459.1369,2.0,469.8797,2.0
72409,612.5095,4.0,672.5082,4.0,505.8224,3.0
72410,367.9523,1.0,415.0942,2.0,,
72411,591.2322,3.0,567.5529,3.0,731.8159,4.0
72412,555.3206,3.0,579.0472,3.0,568.9179,3.0
72413,495.5869,2.0,448.7675,2.0,408.7692,2.0
72414,539.0043,3.0,565.5879,3.0,575.8286,3.0
72415,513.2841,3.0,638.079,4.0,652.4257,4.0
72416,483.4639,2.0,419.8492,2.0,386.4973,1.0
72417,509.3459,3.0,381.1912,1.0,440.3711,2.0
72418,410.3497,2.0,416.1061,2.0,559.6029,3.0
72419,460.3621,2.0,589.1423,3.0,633.5577,4.0
72420,594.9832,3.0,690.4302,4.0,589.8589,3.0
72421,504.4334,3.0,567.5808,3.0,537.2253,3.0
72422,585.8036,3.0,440.0538,2.0,494.5472,2.0
72423,576.5624,3.0,650.6034,4.0,495.9741,2.0
72424,411.9734,2.0,507.8534,3.0,590.999,3.0
72425,,,,,,
72426,593.1174,3.0,630.3018,4.0,722.996,4.0
72427,408.8493,2.0,632.6669,4.0,407.1938,2.0
72428,556.846,3.0,577.376,3.0,434.4035,2.0
72429,510.0388,3.0,629.4745,4.0,472.6659,2.0
72430,363.892,1.0,475.1114,2.0,512.4102,3.0
72431,594.74,3.0,437.2966,2.0,363.8229,1.0
72432,489.2809,2.0,294.4161,1.0,429.7507,2.0
72433,444.8068,2.0,445.5089,2.0,567.8528,3.0
72434,659.3648,4.0,468.8839,2.0,479.9109,2.0
72435,505.559,3.0,360.5307,1.0,508.4571,3.0
72436,457.4285,2.0,444.5434,2.0,452.4137,2.0
72437,378.1401,1.0,630.4484,4.0,470.7537,2.0
72438,325.5763,1.0,325.6686,1.0,511.8626,3.0
72439,389.1819,1.0,578.2946,3.0,360.8786,1.0
72440,488.9367,2.0,525.4306,3.0,540.5024,3.0
72441,626.3063,4.0,475.4441,2.0,634.7618,4.0
72442,507.2581,3.0,434.956,2.0,390.1089,1.0
72443,431.1793,2.0,548.2025,3.0,491.3503,2.0
72444,420.62,2.0,458.7499,2.0,395.0713,1.0
72445,498.0253,2.0,432.1494,2.0,487.7696,2.0
72446,617.6535,4.0,550.1586,3.0,542.1502,3.0
72447,438.4893,2.0,503.4712,3.0,467.6024,2.0
72448,495.3539,2.0,501.4898,3.0,572.5173,3.0
72449,472.1273,2.0,608.6272,4.0,538.4602,3.0
72450,,,,,,
72451,589.29,3.0,368.2724,1.0,617.9407,4.0
72452,476.1287,2.0,460.4443,2.0,530.6132,3.0
72453,,,,,538.5704,3.0
72454,406.1732,2.0,471.7059,2.0,595.5458,3.0
72455,613.1293,4.0,364.1107,1.0,340.6129,1.0
72456,556.6965,3.0,648.3795,4.0,640.6133,4.0
72457,479.883,2.0,489.4641,2.0,520.5071,3.0
72458,460.2786,2.0,483.205,2.0,494.2088,2.0
72459,,,,,,
72460,529.0666,3.0,455.1737,2.0,495.0808,2.0
72461,507.7017,3.0,449.2804,2.0,394.8037,1.0
72462,455.038,2.0,570.2504,3.0,315.949,1.0
72463,405.8798,2.0,516.2275,3.0,477.4958,2.0
72464,,,676.5231,4.0,508.6093,3.0
72465,470.1966,2.0,546.7286,3.0,463.3369,2.0
72466,,,,,353.1178,1.0
72467,523.0586,3.0,563.5605,3.0,590.8832,3.0
72468,440.1725,2.0,380.2916,1.0,548.9352,3.0
72469,650.8463,4.0,496.399,2.0,733.1823,4.0
72470,481.3389,2.0,627.5408,4.0,472.2498,2.0
72471,432.2713,2.0,427.125,2.0,315.3558,1.0
72472,506.8478,3.0,505.7314,3.0,471.6522,2.0
72473,568.3069,3.0,544.1174,3.0,387.0209,1.0
72474,666.3505,4.0,765.5005,4.0,529.7891,3.0
72475,510.0244,3.0,564.3018,3.0,580.1324,3.0
72476,378.5052,1.0,437.7299,2.0,302.6865,1.0
72477,342.6318,1.0,414.3893,2.0,433.9828,2.0
72478,432.9907,2.0,446.6231,2.0,547.0942,3.0
72479,401.289,2.0,477.9208,2.0,381.5927,1.0
72480,560.8928,3.0,688.5652,4.0,505.288,3.0
72481,425.7419,2.0,446.5195,2.0,402.1555,2.0
72482,476.0085,2.0,224.909,1.0,549.0179,3.0
72483,431.742,2.0,619.4265,4.0,529.7736,3.0
72484,505.1911,3.0,631.8321,4.0,394.6612,1.0
72485,454.5865,2.0,567.9733,3.0,620.3908,4.0
72486,319.9319,1.0,440.5999,2.0,504.1172,3.0
72487,397.8131,1.0,560.8049,3.0,434.1839,2.0
72488,300.3941,1.0,350.104,1.0,390.5937,1.0
72489,416.0576,2.0,354.6563,1.0,301.7681,1.0
72490,584.7524,3.0,595.9328,3.0,680.4722,4.0
72491,562.1104,3.0,557.2413,3.0,636.8415,4.0
72492,464.7212,2.0,483.1642,2.0,689.2852,4.0
72493,420.422,2.0,359.2838,1.0,449.0901,2.0
72494,459.974,2.0,545.7811,3.0,475.7372,2.0
72495,439.1892,2.0,658.3631,4.0,485.7287,2.0
72496,550.4273,3.0,561.23,3.0,390.3659,1.0
72497,422.2026,2.0,455.5069,2.0,479.6956,2.0
72498,449.433,2.0,443.2228,2.0,463.6299,2.0
72499,553.308,3.0,663.7913,4.0,607.4518,4.0
72500,468.8315,2.0,506.1418,3.0,,
72501,294.6249,1.0,377.0179,1.0,467.3632,2.0
72502,372.0962,1.0,430.6708,2.0,487.3911,2.0
72503,521.2922,3.0,443.9681,2.0,508.4042,3.0
72504,534.0553,3.0,457.8051,2.0,420.3712,2.0
72505,563.3388,3.0,433.4689,2.0,550.2928,3.0
72506,508.8804,3.0,325.1891,1.0,307.0912,1.0
72507,462.2422,2.0,475.2209,2.0,360.0331,1.0
72508,630.6208,4.0,641.2001,4.0,663.825,4.0
72509,620.3481,4.0,665.1885,4.0,651.7927,4.0
72510,463.9454,2.0,493.8978,2.0,475.7668,2.0
72511,473.08,2.0,441.4139,2.0,410.8868,2.0
72512,467.351,2.0,599.8352,3.0,473.9197,2.0
72513,556.931,3.0,568.3973,3.0,392.0894,1.0
72514,305.5106,1.0,451.9135,2.0,,
72515,388.2505,1.0,470.8336,2.0,483.9851,2.0
72516,485.3485,2.0,396.9272,1.0,461.787,2.0
72517,440.368,2.0,572.6599,3.0,542.7745,3.0
72518,457.6584,2.0,386.5228,1.0,368.9716,1.0
72519,457.9418,2.0,475.7037,2.0,680.5391,4.0
72520,492.0347,2.0,563.2006,3.0,,
72521,520.4404,3.0,491.6174,2.0,563.3452,3.0
72522,454.021,2.0,587.1398,3.0,539.3669,3.0
72523,598.0662,3.0,573.788,3.0,713.4511,4.0
72524,415.3633,2.0,513.0057,3.0,446.7899,2.0
72525,410.4259,2.0,373.1072,1.0,492.8091,2.0
72526,482.9192,2.0,409.6998,2.0,553.2864,3.0
72527,419.3065,2.0,530.3915,3.0,409.3335,2.0
72528,539.8149,3.0,593.2178,3.0,551.6323,3.0
72529,502.6838,3.0,625.9624,4.0,650.4205,4.0
72530,312.5309,1.0,514.9172,3.0,429.9381,2.0
72531,332.1398,1.0,,,508.7878,3.0
72532,474.0565,2.0,545.9186,3.0,569.2889,3.0
72533,757.4843,4.0,550.191,3.0,690.1816,4.0
72534,436.7823,2.0,398.3656,1.0,423.4622,2.0
72535,444.0731,2.0,453.1163,2.0,496.7511,2.0
72536,365.65,1.0,371.4143,1.0,336.239,1.0
72537,474.2616,2.0,573.1884,3.0,588.6034,3.0
72538,363.288,1.0,572.6298,3.0,659.2451,4.0
72539,546.5816,3.0,433.4586,2.0,382.1612,1.0
72540,613.2191,4.0,543.7923,3.0,468.5488,2.0
72541,560.684,3.0,609.9016,4.0,462.2688,2.0
72542,466.0086,2.0,623.3986,4.0,647.256,4.0
72543,658.9822,4.0,558.5353,3.0,683.0055,4.0
72544,426.4517,2.0,544.7883,3.0,385.9661,1.0
72545,544.4329,3.0,518.2596,3.0,593.403,3.0
72546,394.6201,1.0,134.8438,1.0,318.6077,1.0
72547,481.996,2.0,422.3201,2.0,414.5391,2.0
72548,419.4245,2.0,581.0035,3.0,536.5208,3.0
72549,608.6481,4.0,394.3649,1.0,414.1476,2.0
72550,647.6733,4.0,517.4091,3.0,545.0129,3.0
72551,629.6497,4.0,635.2496,4.0,653.441,4.0
72552,502.9984,3.0,362.8408,1.0,316.7809,1.0
72553,458.6933,2.0,416.6884,2.0,499.4669,2.0
72554,584.5576,3.0,593.7905,3.0,579.6292,3.0
72555,385.2875,1.0,471.0746,2.0,365.0247,1.0
72556,502.6838,3.0,510.5551,3.0,593.4789,3.0
72557,525.2114,3.0,639.6605,4.0,567.9644,3.0
72558,586.0358,3.0,610.4448,4.0,704.1104,4.0
72559,425.7782,2.0,473.8091,2.0,488.318,2.0
72560,510.3244,3.0,444.5927,2.0,531.4287,3.0
72561,400.9021,2.0,458.9613,2.0,593.8505,3.0
72562,450.9598,2.0,439.9769,2.0,433.8772,2.0
72563,584.7143,3.0,618.9637,4.0,478.8022,2.0
72564,568.804,3.0,466.7897,2.0,596.9508,3.0
72565,473.5007,2.0,453.8876,2.0,360.0128,1.0
72566,,,,,,
72567,479.869,2.0,381.7965,1.0,511.8955,3.0
72568,653.0097,4.0,729.0212,4.0,667.0104,4.0
72569,415.0305,2.0,506.1861,3.0,416.281,2.0
72570,411.7082,2.0,438.1451,2.0,389.5843,1.0
72571,489.4571,2.0,436.8959,2.0,372.103,1.0
72572,404.7505,2.0,439.9778,2.0,419.0334,2.0
72573,467.9461,2.0,552.7451,3.0,607.882,4.0
72574,681.9904,4.0,461.7321,2.0,626.8569,4.0
72575,471.1104,2.0,394.785,1.0,464.2242,2.0
72576,484.2552,2.0,676.566,4.0,475.4584,2.0
72577,449.0764,2.0,376.8052,1.0,557.0822,3.0
72578,487.6671,2.0,486.7893,2.0,514.0195,3.0
72579,659.6107,4.0,486.9548,2.0,596.9143,3.0
72580,421.8982,2.0,523.0417,3.0,648.2208,4.0
72581,548.2239,3.0,464.4284,2.0,576.7126,3.0
72582,,,,,,
72583,,,,,,
72584,493.3205,2.0,392.7346,1.0,545.1128,3.0
72585,562.6491,3.0,312.6709,1.0,527.9192,3.0
72586,353.501,1.0,561.4905,3.0,672.0619,4.0
72587,540.8513,3.0,558.7415,3.0,717.7795,4.0
72588,466.6647,2.0,574.192,3.0,342.1183,1.0
72589,382.5715,1.0,533.1239,3.0,386.4586,1.0
72590,,,416.3171,2.0,497.7313,2.0
72591,555.7268,3.0,641.4267,4.0,697.6911,4.0
72592,,,,,344.5561,1.0
72593,268.336,1.0,487.9818,2.0,464.373,2.0
72594,400.3295,2.0,321.294,1.0,465.8594,2.0
72595,524.415,3.0,614.8669,4.0,470.0894,2.0
72596,476.3492,2.0,270.7256,1.0,343.158,1.0
72597,583.1094,3.0,508.2722,3.0,505.25,3.0
72598,730.5815,4.0,539.7325,3.0,686.9356,4.0
72599,371.7149,1.0,583.4678,3.0,427.2634,2.0
72600,591.9617,3.0,604.9933,4.0,483.9095,2.0
72601,640.4188,4.0,630.6989,4.0,489.683,2.0
72602,349.0309,1.0,529.6134,3.0,637.1765,4.0
72603,408.0036,2.0,475.639,2.0,454.0904,2.0
72604,478.0891,2.0,577.9113,3.0,562.8701,3.0
72605,678.0124,4.0,639.0325,4.0,541.6815,3.0
72606,388.8967,1.0,547.4456,3.0,474.9289,2.0
